NetThrust_kN,CoreNozzleGrossThrust_kN,BypassNozzleGrossThrust_kN,Sp.FuelConsumption_g/(kN*s),SpecificThrust_m/s,CoreNozzleVel.V8_m/s,CoreNozzlePressureRatio,BypassNozzleVel.V18_m/s,BypassNozzlePressureRatio,BurnerEfficiency,EnginePressureRatioP5/P2,HPSpoolSpeed_RPM,LPSpoolSpeed_RPM,FuelFlow_kg/s,LPTExitPressureP5_kPA,LPTExitTemperatureT5_K,Isentr.HPCEfficiency
36.6874692697914,10.5194758532599,101.126810680362,14.1149510653112,116.150295901373,426.299390957018,1.61860344746817,307.466509232956,2.31504798605005,0.999455622313847,1.07216893987272,14944.8354190479,3203.92718566438,0.517841833453215,38.9776522185376,698.723830867514,0.887040558123866
35.115429043889,9.88267339037301,99.5064496031315,13.9225140756955,112.198808878668,409.478563014946,1.57587535370522,306.741090049001,2.29076959134206,0.999373762929294,1.04368572360564,14944.8354190479,3150.32954235468,0.48889505513763,37.9421727745466,680.227492671761,0.908741224951943
43.6336260981244,13.3228568683265,107.942832012457,15.1599107884453,133.384532467863,505.240527791063,1.8185138198053,310.676831800394,2.41716816131492,0.999698428149996,1.20502656751532,14944.8354190479,3434.90368595986,0.661481879023946,43.8075612116557,800.793066471388,0.796030786239555
40.7497664800368,12.1094694434591,105.241425167094,14.6847687215738,126.245309037838,471.082934445684,1.72942514564958,309.318843192067,2.37668996466136,0.999615726660502,1.14589070975378,14944.8354190479,3335.52798221179,0.598400896217482,41.6577349932726,755.506642550677,0.830713330839314
36.4120563986871,10.407889296889,100.845932547486,14.0797405423246,115.458649770793,423.309279292058,1.61102213348067,307.339502880263,2.31083765936833,0.999442146984013,1.06711826848361,14944.8354190479,3194.64147766077,0.512672306706005,38.7940400044978,695.317595222628,0.89090047461072
41.4525215519597,12.3948268788236,105.923228698469,14.7932730502421,127.980733850522,479.137171018721,1.7499655718866,309.643511446572,2.38690620204187,0.999637641499778,1.1595358149394,14944.8354190479,3358.77563201733,0.613218469939183,42.1537894345378,766.116710637685,0.821989182049744
42.9793219388675,13.0345838385257,107.35886864885,15.0420616875285,131.754243038706,497.089701000201,1.79676566117344,310.362234890138,2.40839032859086,0.99968107078737,1.19060528306723,14944.8354190479,3411.31251288261,0.646497611892591,43.2832895331373,789.929141454511,0.803777521072684
38.686959397752,11.3019237840168,103.177479918013,14.3801063057525,121.13341904405,447.958543679092,1.67225431407322,308.376878687709,2.34576950548473,0.999542584688762,1.10788543091755,14944.8354190479,3268.94903524193,0.556322588786005,40.2760902861216,725.103278798774,0.858588820929803
43.4730889572948,13.2455847153449,107.811855646702,15.1294158740402,132.97550770869,502.907918436746,1.81202807676563,310.604587660478,2.41513465707048,0.999694178132832,1.20074193002589,14944.8354190479,3429.58653349661,0.657722442164058,43.6517974101362,797.841409097719,0.798135496716666
38.0153654981382,11.0432132849673,102.489738275665,14.2884684539685,119.463810260862,440.630110279484,1.6543304207381,308.072521114733,2.33546627424689,0.999515481074714,1.0959591233122,14944.8354190479,3247.46270463475,0.543181350686229,39.8425210482849,715.775543581075,0.868183176756418
39.9104798771683,11.7757244915404,104.413272899136,14.5573329410954,124.16808893898,461.548427170584,1.70557007409693,308.934171559066,2.36428151455588,0.999587617838383,1.13003902609325,14944.8354190479,3308.21760363908,0.580990143410826,41.0814625516631,742.931270687382,0.841642533507271
39.7435371548204,11.7104228466645,104.246373495525,14.5326020625734,123.754577955329,459.676769726252,1.70094348059763,308.85790335629,2.36178194435096,0.999581778379709,1.12696353064429,14944.8354190479,3302.83027136088,0.577577010030105,40.9696559253461,740.461991924116,0.843879457012599
38.9952971426555,11.4207962818972,103.491103947741,14.4238271806403,121.899172631865,451.363711432661,1.68057160165189,308.516886166794,2.35046892049608,0.999554417948944,1.1134172943794,14944.8354190479,3278.80731988329,0.562461426843381,40.477195766907,729.525275838926,0.854229114652772
36.8353632260024,10.5789123398242,101.278334841591,14.1342504029401,116.520484519306,427.891082264939,1.62261326726451,307.534928488541,2.31731692673514,0.999462728476304,1.0748408710188,14944.8354190479,3208.91977926129,0.520640247519568,39.0747876596892,700.56350709174,0.884957638126866
38.7958359496889,11.3436645822464,103.288678469393,14.3954007682948,121.403744885961,449.148729354103,1.67515319759348,308.426399721555,2.34743518449212,0.99954680000956,1.10981409792527,14944.8354190479,3272.43582681329,0.558481606636792,40.3462050871353,726.64986944597,0.857046337923612
41.9311089998102,12.5920734134737,106.380763887693,14.8683903799207,129.162256331981,484.691837846771,1.76430425710864,309.865922289215,2.3937566054029,0.99965180887764,1.16905729958817,14944.8354190479,3374.82296579655,0.623448097672185,42.4999336879686,773.454309261463,0.816170645273125
40.0505467804194,11.8307068688288,104.552834626882,14.5782370876759,124.514933117963,463.124112657121,1.70947397511913,308.998223264176,2.36637146458898,0.999592455663523,1.13263387937046,14944.8354190479,3312.74714135438,0.583866366456007,41.1757959023471,745.013872393487,0.839780677226941
38.5585678732224,11.2526566477118,103.046207245456,14.3621872394257,120.814535397442,446.556170147648,1.66883575668969,308.31854106796,2.34380332898855,0.99953755678425,1.10561092116544,14944.8354190479,3264.83841433289,0.553785371479325,40.1934027106952,723.290510493036,0.860414936840427
40.1778517763546,11.8810027597647,104.679089402969,14.5976603434703,124.83018402722,464.569120893988,1.71305666693017,309.05651762403,2.36826806322917,0.999596824849941,1.13501491073503,14944.8354190479,3316.8678880692,0.586502633561519,41.2623559667158,746.930251763199,0.838072789974816
39.6226275737665,11.663271496648,104.125109468651,14.5148339367003,123.455039078507,458.326386374006,1.69761143633234,308.802698147019,2.35996573197691,0.999577497843484,1.1247483359727,14944.8354190479,3298.93355473162,0.575115859368942,40.8891246916059,738.684368017346,0.845510214215066
36.3932227126029,10.4002432665336,100.826683869386,14.0773376331098,115.411360885035,423.105441711424,1.61050494035347,307.330794450813,2.31054930950513,0.999441210712272,1.06677364277944,14944.8354190479,3194.00205313032,0.512319683682272,38.7815114743908,695.087343729675,0.89116341421289
37.9180854334697,11.0057356077256,102.389494906161,14.2756524986514,119.221951747058,439.582542252803,1.65176264892998,308.028406285624,2.33396465944481,0.999511374643009,1.09424970786731,14944.8354190479,3244.33640785171,0.54130541106239,39.7803769232034,714.464468909089,0.869577103521529
41.9755677408513,12.61051123411,106.422986896925,14.8754858278037,129.272018302025,485.209704357634,1.76564637931262,309.886717258633,2.39438843378685,0.999653097657424,1.16994847505007,14944.8354190479,3376.33236926141,0.624406963043049,42.5323314994776,774.140588130641,0.815635993330537
43.4255014783173,13.2251685473248,107.768431379618,15.1207894989793,132.857779153984,502.349217545115,1.81055938327954,310.580917717578,2.41448898593248,0.999692928995799,1.19976621125721,14944.8354190479,3427.78685995427,0.656627866741248,43.6163261094726,797.073586282122,0.798676794074731
40.7969075382637,12.1285412925399,105.287359865439,14.6920157976435,126.361883900311,471.623284961604,1.7307986976373,309.340526732003,2.37737788917175,0.999617239257927,1.14680315295646,14944.8354190479,3337.07821074144,0.599388810047172,41.6909059726779,756.213887200889,0.830121831428967
39.1461942695041,11.4789239083229,103.64423381928,14.4454851074199,122.273658258005,453.031792458731,1.68464219298936,308.585539372941,2.35276286716839,0.999560096998281,1.11612454235166,14944.8354190479,3283.63879455851,0.565485766332287,40.5756151167016,731.711192890284,0.852107078249942
37.596320868038,10.8808100224554,102.058231276723,14.2338481006531,118.421168256551,436.108539043941,1.64318565773511,307.882935224888,2.32900153622966,0.99949749612765,1.08854026895013,14944.8354190479,3233.99862992576,0.535140320379066,39.5728158605756,710.199936747424,0.874186126459247
38.7568397900076,11.3287188842774,103.248859210515,14.3899120966623,121.306937799475,448.72241706723,1.67411512618243,308.408656297907,2.34683879224376,0.999545295312148,1.10912345853507,14944.8354190479,3271.18655239129,0.557707517722633,40.3210975682,726.095027363424,0.857598006541786
38.1793112922515,11.1059923355113,102.658899055889,14.3102658039085,119.871083427166,442.387458829702,1.65861667325083,308.147075018708,2.33799953364308,0.999522320260894,1.09881297016147,14944.8354190479,3252.7382612578,0.546356092802284,39.9462698567414,718.002216719581,0.865837651943751
36.9333752468947,10.618228134124,101.378644711934,14.1470287370088,116.765755347783,428.946553599547,1.62527699980397,307.580153916855,2.31882061105371,0.999467369858097,1.07661525657128,14944.8354190479,3212.20742931715,0.52249752097255,39.1392937094302,701.770908385013,0.883580998228033
43.1879744902876,13.1237298284739,107.550587751353,15.0784060233209,132.270489922251,499.560701933464,1.8032618935092,310.463638161118,2.41124862006141,0.999686648860597,1.19491855970386,14944.8354190479,3418.91552296356,0.65120581468938,43.4400944828173,793.262536243376,0.801383380430827
41.337733935367,12.3474784399606,105.813301429367,14.7753405141094,127.696923540444,477.790186692335,1.74650027624684,309.590754134876,2.38525548286859,0.99963414618016,1.1572353123739,14944.8354190479,3354.99893641793,0.610779094976704,42.0701569158264,764.346619594166,0.823422434924792
40.7726667872296,12.1187335755944,105.263745826105,14.6882928596283,126.301936409237,471.345402232624,1.73009180972706,309.329373612253,2.37702409176668,0.999616463094715,1.14633358534729,14944.8354190479,3336.28103594219,0.598880870438868,41.6738353019256,755.850415505454,0.83042514567993
39.0363657092047,11.4366096577203,103.532815159668,14.4297049814286,122.001107334237,451.817248300281,1.68167810522436,308.53556521924,2.35109377447577,0.999555971386616,1.1141532278839,14944.8354190479,3280.12190181733,0.563283240730982,40.5039499090276,730.118715360295,0.853650417437972
37.6353475494217,10.8960469376569,102.098368584273,14.2389554506841,118.518379173677,436.530380789557,1.64423209125377,307.900565327363,2.32960288206306,0.999499201120162,1.0892368451157,14944.8354190479,3235.25449201964,0.535888037127227,39.5981392051676,710.710955504772,0.873628101358358
35.7567098629603,10.1417921505244,100.173158744038,13.9981552124689,113.811772755375,416.273037921496,1.59312592082977,307.036223478275,2.30075913206682,0.999408602802053,1.0551897564236,14944.8354190479,3172.26223410572,0.500527974548937,38.3603906258698,687.520226173621,0.899945226818499
38.5156159564027,11.2361606837072,103.00226085367,14.3562367977418,120.707829931323,446.087255303819,1.66769178180927,308.299039527579,2.3431451300173,0.999535858697608,1.10484976556479,14944.8354190479,3263.46348686707,0.552939303080998,40.1657316439602,722.686864429593,0.861027191258022
36.3614794242867,10.3873616520832,100.794218624286,14.0732924924522,115.331660998355,422.762448243513,1.60963473360155,307.316104465194,2.31006282468449,0.999439629333618,1.06619375564006,14944.8354190479,3192.92309087145,0.511725735396269,38.7604302451141,694.700327262461,0.891605106669178
39.7863081791262,11.727132207553,104.289188830271,14.5389167858522,123.860531820206,460.155630668762,1.70212627382517,308.877436248106,2.36242320584603,0.999583282263818,1.12774981399349,14944.8354190479,3304.20946918588,0.578449823832588,40.9982404867808,741.09314786164,0.843304639194424
34.0610324135343,9.46588852124795,98.3852510948296,13.8113667994503,109.543082450544,398.482880678039,1.54823107789116,306.267431284517,2.27397231215667,0.999312556387402,1.02524563832603,14944.8354190479,3115.1302460285,0.47042941223129,37.2718015259689,668.738990406718,0.92335625645
38.2768460196008,11.1442937103086,102.757744986432,14.3233946540227,120.114362894507,443.482633452803,1.66133208839737,308.190764074821,2.3394819978358,0.999526306409553,1.1006180496338,14944.8354190479,3255.82333793408,0.548254371649999,40.0118917538911,719.362028763471,0.864440044633526
38.849520019692,11.364220965253,103.343496728644,14.40297566921,121.536976648132,449.735125540859,1.67658013168064,308.450847487181,2.34825618198197,0.999548862168315,1.11076347301256,14944.8354190479,3274.15694659886,0.55954869160411,40.3807186890511,727.414971006626,0.856289564006856
39.3435410762256,11.5550818911461,103.843933594141,14.4740726556343,122.763216011604,455.220388218356,1.68998925918999,308.675410742437,2.35575432446793,0.999567402936447,1.11968034007751,14944.8354190479,3289.9641282245,0.569461272067221,40.7048826621072,734.591016555974,0.849351437955064
37.1583694264678,10.7081239325453,101.608870276935,14.1764048829886,117.328390825169,431.377303372124,1.63138266950502,307.683501276769,2.32226920405776,0.999477838803347,1.08068165726094,14944.8354190479,3219.69206596701,0.526772089781273,39.2871237257351,704.5789598864,0.880409063160685
42.8057542796011,12.9606520128758,107.198678734946,15.0123433608033,131.324890406344,495.032385237262,1.7913575833409,310.278685354305,2.40599986550303,0.999676374642771,1.18701501287133,14944.8354190479,3405.08754720178,0.642614681063548,43.1527687748295,787.170480678547,0.805786159082765
42.1465376635657,12.6821413068261,106.583931970051,14.903221047932,129.694867128918,487.235029309235,1.77091449186873,309.966512403304,2.39680348418183,0.999658030251022,1.17344513203782,14944.8354190479,3382.1261887865,0.628119167205112,42.6594490412451,776.820817426859,0.8135547168319
36.9153905874102,10.6110156096848,101.360242078357,14.1446858200525,116.72076153625,428.752525207461,1.62478859315797,307.57186735138,2.31854500454023,0.999466522110549,1.07628993038585,14944.8354190479,3211.60515248122,0.522156601783442,39.1274667944342,701.548897232583,0.883833670999183
37.0192597200083,10.6526292744914,101.466500169054,14.1582222371506,116.980598063039,429.874271529171,1.62760944970818,307.61966547954,2.32013648391497,0.999471395340357,1.07816879326441,14944.8354190479,3215.07475544104,0.524126906170676,39.1957710150875,702.836716891641,0.88237265818248
41.5284094909396,12.4259426050103,105.99617497293,14.8050317771132,128.168052341472,480.014660419197,1.75222339875635,309.678631725425,2.38799845582126,0.999639924538164,1.16103521663401,14944.8354190479,3361.29946551502,0.61482942216633,42.2082987153191,767.273260159031,0.821063850573229
37.9419254006634,11.0149343623087,102.414062038587,14.27878608602,119.281222765854,439.83946139126,1.65239318415989,308.039210893115,2.33433247208004,0.999512384459903,1.09466946022175,14944.8354190479,3245.10293636265,0.541764636487801,39.7956366091362,714.784958469624,0.869235456776497
37.6353914506227,10.8960647776178,102.098413939546,14.2389613678238,118.518487079953,436.530879760342,1.64423335384298,307.900584675803,2.32960351589555,0.999499203071009,1.08923768451098,14944.8354190479,3235.25596650095,0.535888884928344,39.5981697205613,710.711540638434,0.873627459024232
40.5253141658685,12.0191856309572,105.021833132026,14.6504451716949,125.690108072984,468.518601134205,1.72293787488449,309.215724334524,2.37340000962577,0.999608434132514,1.14158084846386,14944.8354190479,3328.17510143044,0.593713893252768,41.5010542051792,752.142836344668,0.833557502059929
42.4645882938761,12.8161035329949,106.881696799477,14.9551650345041,130.481251023945,490.994679908423,1.78076120423531,310.116157610279,2.40126161649932,0.999666984784337,1.17998092697219,14944.8354190479,3393.07798027607,0.635064926057186,42.8970514679238,781.789797704961,0.809778686638669
37.2305760611926,10.7368604876709,101.682742820806,14.1858482729075,117.508851323372,432.159808646616,1.63334438806509,307.71651572316,2.32337584363098,0.999481144033063,1.08198785990373,14944.8354190479,3222.0729420312,0.52814730311702,39.3346094441179,705.491815382393,0.87938715959461
42.0598341010996,12.645962095401,106.502067412497,14.889212643733,129.480678734298,486.218205985437,1.76827066987794,309.925858951617,2.39557791086706,0.999655544245085,1.17168988841052,14944.8354190479,3379.16616563604,0.626237813691405,42.5956388774552,775.472542925849,0.814594827426017
38.9116926242975,11.388617678438,103.40611119396,14.4119265706777,121.691631634501,450.44150420927,1.67832177008086,308.478871878728,2.3491956364293,0.999551240398833,1.11192088248403,14944.8354190479,3276.1317753751,0.560792456842157,40.4227951773504,728.321029010566,0.855406945905102
35.3087997712247,9.96043602424777,99.7091101823027,13.9452193612733,112.684583987353,411.511814085137,1.58101189083451,306.83004737917,2.2938071032142,0.999384530026918,1.04711248310401,14944.8354190479,3156.95790551007,0.492388958193007,38.0667492615134,682.405715814104,0.906065269026022
39.2907606173664,11.5346952591631,103.79058923557,14.4664010437384,122.632306493566,454.634283334856,1.68855638728133,308.651365287451,2.3549552808955,0.999565462074877,1.11872752455638,14944.8354190479,3288.27152330102,0.568395900404346,40.6702439865873,733.818673258568,0.850086004778902
34.4751530590942,9.62742598806451,98.8303184749809,13.8526311784379,110.586459679851,402.75732288607,1.55891545401624,306.451434081462,2.28063840101832,0.999337109204897,1.03237376508466,14944.8354190479,3128.78923105162,0.477571580147827,37.5309375962605,673.175115445353,0.917596793500625
33.9433716269878,9.42047384259591,98.2575670269783,13.8002932150475,109.246751955073,397.276692446125,1.54522746264221,306.215848290946,2.27206020671986,0.99930546413226,1.02324170608354,14944.8354190479,3111.27366062549,0.468428481159757,37.1989505310255,667.496506567539,0.924998828687338
39.3481266725356,11.5568547660287,103.848564408136,14.4747402137585,122.774589492354,455.271380180357,1.69011400152673,308.677499625238,2.35582369259508,0.999567571104037,1.11976328607309,14944.8354190479,3290.11117811928,0.569553911483015,40.7078980825775,734.658213844694,0.849287697957495
37.0939580865698,10.682455813789,101.542947849194,14.1679848683236,117.167381170221,430.680928158259,1.62963669762258,307.653975968816,2.32128171218285,0.999474867694926,1.07951892910974,14944.8354190479,3217.55863278814,0.525546636876749,39.2448538820409,703.769755673746,0.881319021113785
34.4316741549007,9.6102299723302,98.7840292938924,13.8481108675914,110.476866789392,402.300957610718,1.557769221168,306.432024663768,2.27994488269971,0.999334558125663,1.03160933956477,14944.8354190479,3127.34796393312,0.476813641053846,37.5031476548128,672.701335901116,0.918203337534315
35.0372536363552,9.85137329246122,99.4243644127768,13.9136490213309,112.00212255511,408.659666409839,1.573804900969,306.705331250788,2.28953873321357,0.999369382676362,1.04230452459432,14944.8354190479,3147.67027696989,0.487496049767597,37.8919606366031,679.358254630424,0.909815032199774
39.5860340386033,11.6490133865331,104.088369133747,14.5094828925613,123.364353381452,457.918130973843,1.69660449597787,308.786010147953,2.35941559767403,0.999576189322378,1.12407888785088,14944.8354190479,3297.75598794111,0.574372883667465,40.8647875604876,738.148044819669,0.846010231955357
37.2252334977327,10.7347360109885,101.677278169833,14.185142477918,117.49549951396,432.101857514674,1.6331996351086,307.714075721514,2.32329394269247,0.999480899799168,1.08189147118153,14944.8354190479,3221.89721660088,0.528045240939106,39.3311053264811,705.4238207829,0.879463186928392
36.8013619448199,10.5652475696509,101.24352775252,14.1298188944129,116.435387635197,427.524590637721,1.62168958124145,307.519224422751,2.31679573898774,0.999461106098436,1.07422554091837,14944.8354190479,3207.77522434502,0.519996579348046,39.0524179362604,700.146385144419,0.88543569299805
35.3924336914854,9.9941904025771,99.7961459409303,13.9549024391688,112.895082604228,412.396509710482,1.58326058906548,306.86842862282,2.29511031894761,0.999389095570827,1.04861205696089,14944.8354190479,3159.81129470539,0.493897959249429,38.1212648010853,683.348526856854,0.904925552306774
38.2967078225647,11.1519347209886,102.778120329838,14.3261125906041,120.163732997732,443.698547079985,1.66186072396845,308.199771836882,2.33978726635699,0.999527109623324,1.10096982066192,14944.8354190479,3256.45949410315,0.548642948115531,40.0246800452551,719.63593881931,0.864155607437528
44.0618123121608,13.5154536469375,108.315862801449,15.2412193661458,134.455421184238,510.660568027609,1.83311984140561,310.887330139509,2.42275718249941,0.999709431618825,1.21470810118468,14944.8354190479,3451.0069599801,0.671555747119586,44.1595238905514,807.926216383128,0.791071896457638
39.7710627744763,11.7211732559512,104.273934383308,14.5366643427541,123.822764667395,459.984823261715,1.70170423356398,308.870474477154,2.36219473681114,0.999582746863044,1.12746926133154,14944.8354190479,3303.71786903897,0.578138590107164,40.9880412694004,740.868023189817,0.843509396806357
38.0078587193594,11.0403286557738,102.481998307389,14.2874769759104,119.445151516985,440.549452037949,1.65413308239891,308.069113153913,2.33535032347916,0.999515165541325,1.09582774312653,14944.8354190479,3247.22137958424,0.543036406356504,39.8377448502485,715.674138024718,0.868290642459527
43.1672172175705,13.1148573744793,107.531539713394,15.0747580062276,132.219140245919,499.31547221631,1.80261774765202,310.453491360047,2.41096490990871,0.999686097032561,1.19449080865314,14944.8354190479,3418.15200858561,0.650735353357138,43.4245440121115,792.930343570824,0.801620441800796
37.4096212137721,10.8076521449689,101.866415715569,14.2093940664633,117.955644793828,434.094504473547,1.63817355615621,307.798251410301,2.32612714558373,0.999489228051685,1.0852034236758,14944.8354190479,3227.9498195448,0.531568049703613,39.4515081172031,707.779079429217,0.876851227336831
33.900665454005,9.40407553226897,98.2110603952119,13.7963384527141,109.139199559437,396.840850660425,1.54414480275702,306.197175653176,2.2713637648331,0.999302876959745,1.02251931976246,14944.8354190479,3109.87869319688,0.467705054375687,37.1726888834963,667.047232684513,0.925596570994311
35.3499497973067,9.97703645670507,99.7519573079476,13.949971483743,112.788157124738,411.946876456407,1.58211750016993,306.848922632702,2.29444857941356,0.999386780677388,1.04784978396673,14944.8354190479,3158.36138627199,0.493130791624177,38.0935531126032,682.869005907936,0.905504668030145
39.8779632871709,11.7629865235809,104.380812156856,14.5524986982207,124.087555346267,461.183299497929,1.70466665633721,308.919310709148,2.36379538812061,0.999586486890502,1.12943851189178,14944.8354190479,3307.16742173913,0.580324008824248,41.059631445737,742.449130863583,0.84207678047085
40.8596341429293,12.1525471933758,105.350653594523,14.7020677369129,126.515593786454,472.283020919229,1.73238549744233,309.370546024366,2.37833143408836,0.999619287999544,1.14786099457392,14944.8354190479,3339.21680691666,0.600721108874826,41.7293627691156,757.144711328718,0.8293069602125
36.5239804429884,10.4532404389435,100.960354247645,14.0940849297458,115.739552582172,424.519089148621,1.61408743564741,307.391278689952,2.31255225030203,0.999447677765982,1.06916085536173,14944.8354190479,3198.43764888949,0.514772082335854,38.8682962508787,696.692148493677,0.889332146290581
38.3381767624961,11.1679292114101,102.820571104831,14.331764906388,120.266855691355,444.151725821818,1.66296404576595,308.218547284666,2.34042327848219,0.999528779073975,1.10170400083705,14944.8354190479,3257.78506497997,0.549453736299644,40.0513704468027,720.210155798991,0.863562861750421
39.2557550002577,11.5211811149503,103.755184185859,14.4613232740727,122.545473384438,454.245825408517,1.68760708680649,308.635421720937,2.3544249190034,0.999564169509992,1.11809625345994,14944.8354190479,3287.14935318913,0.567690163426523,40.6472947438534,733.307232789979,0.850574218780568
39.4379015214624,11.5915704174636,103.939174619825,14.4878365460179,122.997214397642,456.2697210313,1.69255675785629,308.718416296776,2.35718091726815,0.999570849009922,1.12138756396625,14944.8354190479,3292.99199292302,0.571369870960897,40.7669471153102,735.975485232573,0.848042866000927
38.0278661371986,11.0480158488395,102.502636547229,14.2901242043741,119.494865187399,440.764376297853,1.65465869785925,308.078198515966,2.3356592418825,0.999516006408644,1.09617768495393,14944.8354190479,3247.86529690115,0.54342293032788,39.8504666428109,715.944579058397,0.868004118335037
36.9331224277813,10.6181268612895,101.378385855054,14.1469957871615,116.765122981215,428.943830317838,1.62527014952741,307.580037379672,2.31881673438949,0.999467357950669,1.07661069340487,14944.8354190479,3212.19896099268,0.52249272739254,39.1391278199824,701.767787197034,0.883584550076598
